Ticker,Date/Time,OtC_Pct
ACWI,04/10/2022,-0.0148
ACWI,05/10/2022,-0.0086
ACWI,06/10/2022,0.0061
ACWI,07/10/2022,0.0163
ACWI,10/10/2022,0.0104
ACWI,11/10/2022,0.0031
ACWI,12/10/2022,0.0033
ACWI,13/10/2022,-0.0450
ACWI,14/10/2022,0.0277
ACWI,17/10/2022,-0.0067
ACWI,18/10/2022,0.0097
ACWI,19/10/2022,0.0023
ACWI,20/10/2022,0.0055
ACWI,21/10/2022,-0.0241
ACWI,24/10/2022,-0.0052
ACWI,25/10/2022,-0.0153
ACWI,26/10/2022,-0.0051
ACWI,27/10/2022,0.0065
ACWI,28/10/2022,-0.0180
ACWI,31/10/2022,-0.0015
ACWI,01/11/2022,0.0135
ACWI,02/11/2022,0.0204
ACWI,03/11/2022,-0.0025
ACWI,04/11/2022,-0.0007
ACWI,07/11/2022,-0.0022
ACWI,08/11/2022,-0.0034
ACWI,09/11/2022,0.0128
ACWI,10/11/2022,-0.0152
ACWI,11/11/2022,-0.0093
ACWI,14/11/2022,0.0038
ACWI,15/11/2022,0.0074
ACWI,16/11/2022,0.0042
ACWI,17/11/2022,-0.0138
ACWI,18/11/2022,0.0042
ASEA,29/07/2022,-0.0021
ASEA,01/08/2022,-0.0071
ASEA,02/08/2022,0.0028
ASEA,03/08/2022,-0.0099
ASEA,04/08/2022,-0.0063
ASEA,05/08/2022,-0.0063
ASEA,08/08/2022,0.0014
ASEA,09/08/2022,-0.0007
ASEA,10/08/2022,-0.0124
ASEA,11/08/2022,0.0027
ASEA,12/08/2022,0.0000
ASEA,15/08/2022,-0.0007
ASEA,16/08/2022,-0.0021
ASEA,17/08/2022,-0.0007
ASEA,18/08/2022,-0.0027
ASEA,19/08/2022,0.0034
ASEA,22/08/2022,0.0042
ASEA,23/08/2022,0.0007
ASEA,24/08/2022,-0.0056
ASEA,25/08/2022,-0.0007
ASEA,26/08/2022,0.0171
ASEA,29/08/2022,0.0028
ASEA,30/08/2022,0.0014
ASEA,31/08/2022,0.0062
ASEA,01/09/2022,0.0042
ASEA,02/09/2022,0.0021
ASEA,06/09/2022,0.0042
ASEA,07/09/2022,-0.0056
ASEA,08/09/2022,-0.0048
ASEA,09/09/2022,-0.0041
ASEA,12/09/2022,-0.0054
ASEA,13/09/2022,0.0089
ASEA,14/09/2022,-0.0048
ASEA,15/09/2022,0.0028
ASEA,16/09/2022,0.0014
ASEA,19/09/2022,-0.0104
ASEA,20/09/2022,0.0035
ASEA,21/09/2022,0.0028
ASEA,22/09/2022,-0.0021
ASEA,23/09/2022,0.0078
ASEA,26/09/2022,0.0000
ASEA,27/09/2022,0.0108
ASEA,28/09/2022,-0.0117
ASEA,29/09/2022,-0.0022
ASEA,30/09/2022,0.0058
ASEA,03/10/2022,-0.0015
ASEA,04/10/2022,-0.0029
ASEA,05/10/2022,0.0000
ASEA,06/10/2022,0.0050
ASEA,07/10/2022,0.0102
ASEA,10/10/2022,0.0037
ASEA,11/10/2022,0.0007
ASEA,12/10/2022,-0.0015
ASEA,13/10/2022,-0.0181
ASEA,14/10/2022,0.0007
ASEA,17/10/2022,-0.0007
ASEA,18/10/2022,0.0000
ASEA,19/10/2022,-0.0022
ASEA,20/10/2022,-0.0022
ASEA,21/10/2022,-0.0117
ASEA,24/10/2022,-0.0044
ASEA,25/10/2022,-0.0087
ASEA,26/10/2022,-0.0058
ASEA,27/10/2022,0.0007
ASEA,28/10/2022,-0.0072
ASEA,31/10/2022,-0.0028
ASEA,01/11/2022,0.0063
ASEA,02/11/2022,0.0092
ASEA,03/11/2022,-0.0036
ASEA,04/11/2022,0.0000
ASEA,07/11/2022,0.0063
ASEA,08/11/2022,-0.0112
ASEA,09/11/2022,0.0035
ASEA,10/11/2022,-0.0088
ASEA,11/11/2022,0.0033
ASEA,14/11/2022,0.0027
ASEA,15/11/2022,0.0126
ASEA,16/11/2022,0.0020
ASEA,17/11/2022,-0.0082
ASEA,18/11/2022,0.0027
BMSCITH.BK,22/07/2022,-0.0084
BMSCITH.BK,25/07/2022,-0.0065
BMSCITH.BK,26/07/2022,0.0037
BMSCITH.BK,27/07/2022,-0.0120
BMSCITH.BK,01/08/2022,-0.0100
BMSCITH.BK,02/08/2022,-0.0018
BMSCITH.BK,03/08/2022,-0.0009
BMSCITH.BK,04/08/2022,-0.0009
BMSCITH.BK,05/08/2022,-0.0045
BMSCITH.BK,08/08/2022,0.0190
BMSCITH.BK,09/08/2022,-0.0064
BMSCITH.BK,10/08/2022,-0.0037
BMSCITH.BK,11/08/2022,-0.0018
BMSCITH.BK,15/08/2022,-0.0045
BMSCITH.BK,16/08/2022,-0.0009
BMSCITH.BK,17/08/2022,-0.0045
BMSCITH.BK,18/08/2022,-0.0018
BMSCITH.BK,19/08/2022,0.0054
BMSCITH.BK,22/08/2022,0.0000
BMSCITH.BK,23/08/2022,-0.0110
BMSCITH.BK,24/08/2022,-0.0018
BMSCITH.BK,25/08/2022,-0.0009
BMSCITH.BK,26/08/2022,-0.0018
BMSCITH.BK,29/08/2022,-0.0027
BMSCITH.BK,30/08/2022,-0.0054
BMSCITH.BK,31/08/2022,-0.0054
BMSCITH.BK,01/09/2022,0.0090
BMSCITH.BK,02/09/2022,0.0018
BMSCITH.BK,05/09/2022,0.0018
BMSCITH.BK,06/09/2022,-0.0009
BMSCITH.BK,07/09/2022,-0.0036
BMSCITH.BK,08/09/2022,-0.0027
BMSCITH.BK,09/09/2022,-0.0072
BMSCITH.BK,12/09/2022,-0.0044
BMSCITH.BK,13/09/2022,0.0000
BMSCITH.BK,14/09/2022,-0.0054
BMSCITH.BK,15/09/2022,0.0045
BMSCITH.BK,16/09/2022,0.0027
BMSCITH.BK,19/09/2022,-0.0018
BMSCITH.BK,20/09/2022,-0.0018
BMSCITH.BK,21/09/2022,0.0045
BMSCITH.BK,22/09/2022,-0.0100
BMSCITH.BK,23/09/2022,0.0009
BMSCITH.BK,26/09/2022,-0.0018
BMSCITH.BK,27/09/2022,-0.0073
BMSCITH.BK,28/09/2022,0.0018
BMSCITH.BK,29/09/2022,0.0100
BMSCITH.BK,30/09/2022,0.0000
BMSCITH.BK,03/10/2022,0.0185
BMSCITH.BK,04/10/2022,-0.0056
BMSCITH.BK,05/10/2022,-0.0019
BMSCITH.BK,06/10/2022,0.0009
BMSCITH.BK,07/10/2022,0.0000
BMSCITH.BK,10/10/2022,-0.0019
BMSCITH.BK,11/10/2022,0.0019
BMSCITH.BK,12/10/2022,-0.0028
BMSCITH.BK,17/10/2022,-0.0066
BMSCITH.BK,18/10/2022,-0.0102
BMSCITH.BK,19/10/2022,0.0018
BMSCITH.BK,20/10/2022,-0.0149
BMSCITH.BK,21/10/2022,-0.0018
BMSCITH.BK,25/10/2022,-0.0046
BMSCITH.BK,26/10/2022,0.0000
BMSCITH.BK,27/10/2022,-0.0027
BMSCITH.BK,28/10/2022,0.0000
BMSCITH.BK,31/10/2022,-0.0018
BMSCITH.BK,01/11/2022,-0.0099
BMSCITH.BK,02/11/2022,-0.0018
BMSCITH.BK,03/11/2022,0.0000
BMSCITH.BK,04/11/2022,-0.0027
BMSCITH.BK,07/11/2022,0.0000
BMSCITH.BK,08/11/2022,-0.0018
BMSCITH.BK,09/11/2022,0.0044
BMSCITH.BK,10/11/2022,-0.0054
BMSCITH.BK,11/11/2022,-0.0035
BMSCITH.BK,14/11/2022,0.0071
BMSCITH.BK,15/11/2022,-0.0044
BMSCITH.BK,16/11/2022,0.0062
BMSCITH.BK,17/11/2022,-0.0009
BMSCITH.BK,18/11/2022,-0.0045
CSSX5E.MI,29/07/2022,-0.0070
CSSX5E.MI,01/08/2022,0.0008
CSSX5E.MI,02/08/2022,0.0000
CSSX5E.MI,03/08/2022,-0.0144
CSSX5E.MI,04/08/2022,-0.0002
CSSX5E.MI,05/08/2022,0.0075
CSSX5E.MI,08/08/2022,0.0000
CSSX5E.MI,09/08/2022,0.0058
CSSX5E.MI,10/08/2022,-0.0160
CSSX5E.MI,11/08/2022,0.0029
CSSX5E.MI,12/08/2022,-0.0038
CSSX5E.MI,16/08/2022,-0.0006
CSSX5E.MI,17/08/2022,0.0143
CSSX5E.MI,18/08/2022,-0.0066
CSSX5E.MI,19/08/2022,0.0087
CSSX5E.MI,22/08/2022,0.0137
CSSX5E.MI,23/08/2022,-0.0011
CSSX5E.MI,24/08/2022,-0.0100
CSSX5E.MI,25/08/2022,0.0042
CSSX5E.MI,26/08/2022,0.0263
CSSX5E.MI,29/08/2022,-0.0003
CSSX5E.MI,30/08/2022,0.0095
CSSX5E.MI,31/08/2022,0.0143
CSSX5E.MI,01/09/2022,0.0092
CSSX5E.MI,02/09/2022,-0.0183
CSSX5E.MI,05/09/2022,-0.0066
CSSX5E.MI,06/09/2022,0.0015
CSSX5E.MI,07/09/2022,-0.0093
CSSX5E.MI,08/09/2022,-0.0028
CSSX5E.MI,09/09/2022,-0.0111
CSSX5E.MI,12/09/2022,-0.0168
CSSX5E.MI,13/09/2022,0.0000
CSSX5E.MI,14/09/2022,0.0000
CSSX5E.MI,15/09/2022,0.0000
CSSX5E.MI,16/09/2022,0.0000
CSSX5E.MI,19/09/2022,0.0000
CSSX5E.MI,20/09/2022,0.0000
CSSX5E.MI,21/09/2022,-0.0174
CSSX5E.MI,22/09/2022,0.0127
CSSX5E.MI,23/09/2022,0.0193
CSSX5E.MI,26/09/2022,0.0043
CSSX5E.MI,27/09/2022,0.0125
CSSX5E.MI,28/09/2022,-0.0108
CSSX5E.MI,29/09/2022,0.0102
